Tier,Minutes,Return,ReturnPct,Hours
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.11420248498900189,11.42024849890019,2.0
High Confidence (Pred > 3.5%),120,0.022727272727272728,2.272727272727273,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.053047404063205295,5.30474040632053,2.0
High Confidence (Pred > 3.5%),120,0.10178033774054203,10.178033774054203,2.0
High Confidence (Pred > 3.5%),120,0.18801744858897895,18.801744858897894,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.04269739071501191,4.269739071501191,2.0
High Confidence (Pred > 3.5%),120,0.21320204682896565,21.320204682896566,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.05566502463054182,5.566502463054182,2.0
High Confidence (Pred > 3.5%),120,0.005235602094240842,0.5235602094240842,2.0
